placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,phoneNumber,,,,,,,,imgUrl,isClaimed,query,timestamp,website
"https://www.google.com/maps/place/Casa+Asia,+D-82,+Malviya+Nagar+Rd,+Old+Market,+Malviya+Nagar,+New+Delhi,+Delhi+110017,+India/@28.5366448,77.2004903,15z/data=!4m5!1m2!2m1!1sRestaurants+in+Malviya+Nagar!3m1!1s0x390ce21ea5b8934f:0x84334fd7e0a897bf?hl=en",Casa Asia,4.1,86,Chinese restaurant,Casual · Good for kids · Groups,"D-82, Malviya Nagar Rd, Old Market, Malviya Nagar, New Delhi, Delhi 110017, India","G6P6+9V Delhi, India",+91 95827 95347,,,,,,,,,,Restaurants in Malviya Nagar,2020-02-17T11:35:28.071Z,
"https://www.google.com/maps/place/Hotel+Saravana+Bhavan/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd35a5050ac9:0x9ff61a521b9fd13f!8m2!3d28.6269188!4d77.219606?hl=en",Hotel Saravana Bhavan,4.4,14096,Restaurant,All you can eat · Cozy · Casual,"50, Janpath Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6G9+QR Connaught Place, New Delhi, Delhi, India",+91 11 2331 6060,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOo3JvCiTBheu6k7peSt8TkgIAn_jqTJjeP-BzL=w408-h544-k-no,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:40.425Z,
"https://www.google.com/maps/place/52+Janpath+Kitchen+Bar/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd35b275f38d:0x81a5ad3327aff7a5!8m2!3d28.6272116!4d77.2198115?hl=en",52 Janpath Kitchen Bar,4,514,Restaurant,Late-night food · All you can eat · Cozy,"52, Janpath Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6G9+VW Delhi, India",,,,,,,,,https://lh6.googleusercontent.com/proxy/dur04_zF0lgz7ZgnNsmjmKjdrkui6j9GFKjNLhLtphn0p8UU6aX9Z1xB2KXwh6OzcdjkEEzXVdPK97qmHnBY3UyJmhy6Rrucw2MstCFlR24-F2JRwlItBUZnKKRqyW41g-tR6gJPb1NPMpwrJscW-aIpP_qRjQ=w420-h240-k-no,,Restaurants in Janpath Road,2020-02-17T11:35:42.436Z,
"https://www.google.com/maps/place/The+Spice+Route/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd3565ee2c55:0x2ec17e6c197da51b!8m2!3d28.6254339!4d77.2180041?hl=en",The Spice Route,4.5,262,Southeast Asian restaurant,Cozy · Good for kids · Groups,"The Imperial, Janpath Lane, Connaught Place, New Delhi, Delhi 110001, India","J6G9+56 Delhi, India",+91 11 4111 6605,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMSPkn_OHb8ku1NE38s38jEdOXHSaEr4jX3NULL=w408-h306-k-no,,Restaurants in Janpath Road,2020-02-17T11:35:43.854Z,theimperialindia.com
"https://www.google.com/maps/place/Tamra+Restaurant/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd375c42903b:0xee81c91f1df72220!8m2!3d28.62096!4d77.218162?hl=en",Tamra Restaurant,4.4,1328,Buffet restaurant,Late-night food · All you can eat · Cozy,"Level 1 Shangri-La's - Eros Hotel, 19, Ashoka Rd, Connaught Place, New Delhi, Delhi 110001, India","J6C9+97 Connaught Place, New Delhi, Delhi, India",+91 11 4119 1010,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipO3xPx7vZF2jbTLz4W5d7N5uzBk_L0GEATYRw3Z=w408-h544-k-no,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:45.631Z,shangri-la.com
"https://www.google.com/maps/place/Shang+Palace/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390ce2ca845f171b:0x8669cd6f1aae4774!8m2!3d28.62096!4d77.218162?hl=en",Shang Palace,4.5,260,Chinese restaurant,Cozy · Good for kids · Groups,"Ground Level, Shangri-La's - Eros Hotel, 19, Ashoka Rd, Connaught Place, New Delhi, Delhi 110001, India","J6C9+97 Connaught Place, New Delhi, Delhi, India",+91 11 4119 1040,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:47.615Z,shangri-la.com
"https://www.google.com/maps/place/Cafe+Delhi+Heights/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd35c804a1a1:0xe374c47e935b9c3a!8m2!3d28.627913!4d77.219718?hl=en",Cafe Delhi Heights,4.3,1832,Cafe,Late-night food · Cozy · Casual,"68/1, Janpath Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6H9+5V Connaught Place, New Delhi, Delhi, India",+91 11 4015 8651,,,,,,,,https://lh6.googleusercontent.com/proxy/_7LyHCP0VkDkJ2KFgB-794o1-f3g5u3Pcp_7bVRaJBT0LzFCvQl447-jEb_nsivGWzPIW5QZyXLWOPuecwHoSpB-RzVJuwdTmk-lMSuCSbhCxKykllZUwqKWysDyraSLQAVv0MyNMxKDHLSPg-DMD-fPnMfy-vA=w473-h240-k-no,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:49.300Z,cafedelhiheights.com
"https://www.google.com/maps/place/Big+Bang+City,+2nd+Floor,+76,+Janpath+Rd,+New+Delhi,+Delhi+110001,+India/@28.6243242,77.2151669,16z/data=!4m5!1m2!2m1!1sRestaurants+in+Janpath+Road!3m1!1s0x390cfd65f8376b21:0xfe47193896bcfac1?hl=en",Big Bang City,4.6,39,Restaurant,Casual · Groups,"2nd Floor, 76, Janpath Rd, New Delhi, Delhi 110001, India","J6H9+8W New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:50.330Z,
"https://www.google.com/maps/place/Plum+by+Bent+Chair+Lutyens/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390ce3e29cf74931:0xe75eae5c90b6ed98!8m2!3d28.6188011!4d77.219234?hl=en",Plum by Bent Chair Lutyens,4.3,320,Pan-Asian restaurant,Reservations required · Late-night food · Cozy,"No.22, Janpath Rd, opp. Le Meridien Hotel, Janpath, Windsor Place, New Delhi, Delhi 110001, India","J699+GM New Delhi, Delhi, India",+91 81301 46000,,,,,,,,,,Restaurants in Janpath Road,2020-02-17T11:35:51.858Z,plumbybentchair.com
"https://www.google.com/maps/place/Khandani+Rajdhani,+Atmaram+Mansion+Shop+No.+9A+Connaught+Place,+Janpath+Rd,+New+Delhi,+Delhi+110001,+India/@28.6243242,77.2151669,16z/data=!4m5!1m2!2m1!1sRestaurants+in+Janpath+Road!3m1!1s0x390cfd367dfa817b:0xb2ce312b76042faa?hl=en",Khandani Rajdhani,4,948,Rajasthani restaurant,All you can eat · Cozy · Casual,"Atmaram Mansion Shop No. 9A Connaught Place, Janpath Rd, New Delhi, Delhi 110001, India","J6HC+V5 New Delhi, Delhi, India",+91 11 4350 1200,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:53.738Z,
"https://www.google.com/maps/place/Regent+Group+Of+Restaurant/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd3680c64b69:0xdeaa6935d8e9ec5d!8m2!3d28.6297044!4d77.2204981?hl=en",Regent Group Of Restaurant,4.1,24,Restaurant,Cozy · Casual · Good for kids,"Tribhovandas House, Connaught Cir, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6HC+V5 Delhi, India",+91 98101 20995,,,,,,,,,,Restaurants in Janpath Road,2020-02-17T11:35:55.007Z,
"https://www.google.com/maps/place/Punjab+Grill/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfde91a7f7a93:0x208f29f18ba5d5b1!8m2!3d28.6282787!4d77.2195717?hl=en",Punjab Grill,4.1,285,Restaurant,Reservations required · Late-night food · All you can eat,"No 78, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6H9+8R Connaught Place, New Delhi, Delhi, India",+91 11 2332 2786,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:56.552Z,lbf.co.in
"https://www.google.com/maps/place/San+Gimignano+Restaurant/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd3573ed85fd:0x1d2ad31ead2ddc9f!8m2!3d28.625426!4d77.218176?hl=en",San Gimignano Restaurant,4.5,111,Italian restaurant,Cozy · Good for kids · Groups,"1, Lobby Level, The Imperial Hotel, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6G9+57 New Delhi, Delhi, India",+91 11 4111 6608,,,,,,,,https://lh6.googleusercontent.com/proxy/lFWWBZaV7JyiOwJgdrYmCO36xW501qg-98O7-KAM2yDLI3h8vh0OsEMaKy4LSzmkFvOYoJ7SB_8NXRv7P2VeyqdPrKheTCA-JR027uyLGgQL-bY2RqA4Kt5aYkcYgvf_p1wI9KSVaYWsXP6WkxkYnsQVZjIos-0=w420-h240-k-no,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:57.746Z,theimperialindia.com
"https://www.google.com/maps/place/Local/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd3684bfcb2f:0x8b6c2b24b8c55b23!8m2!3d28.6296622!4d77.2210844?hl=en",Local,4.1,4981,Bar,Cozy · Casual · Groups,"Showroom No 11, Ground Floor, Atmaram Mansion, KG Marg, Connaught Place, New Delhi, Delhi 110001, India","J6HC+VC Connaught Place, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:35:58.831Z,
"https://www.google.com/maps/place/Sorrento,+Ground+Level+Shangri-La's+-+Eros+Hotel,+19,+Ashoka+Rd,+Connaught+Place,+New+Delhi,+Delhi+110001,+India/@28.6243242,77.2151669,16z/data=!4m5!1m2!2m1!1sRestaurants+in+Janpath+Road!3m1!1s0x390ce2ca845216ab:0x344160d2b5aca5a4?hl=en",Sorrento,4.3,272,Italian restaurant,Cozy · Vegetarian options · Good for kids,"Ground Level Shangri-La's - Eros Hotel, 19, Ashoka Rd, Connaught Place, New Delhi, Delhi 110001, India","J6C9+97 Connaught Place, New Delhi, Delhi, India",+91 11 4119 1040,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:36:00.336Z,shangri-la.com
"https://www.google.com/maps/place/Rajdhani+Thali+Restaurant/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd36880d0149:0x36320fae7aeea5b5!8m2!3d28.6298476!4d77.2205813?hl=en",Rajdhani Thali Restaurant,4,785,Rajasthani restaurant,All you can eat · Cozy · Casual,"N-18, Connaught Cir, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6HC+W6 Delhi, India",,,,,,,,,,,Restaurants in Janpath Road,2020-02-17T11:36:01.503Z,
"https://www.google.com/maps/place/Bhogal+Cholle-Bhature+Walla/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd342b93b1b3:0xf12c37c3689f4d73!8m2!3d28.6291118!4d77.2206516?hl=en",Bhogal Cholle-Bhature Walla,4.2,1664,Fast food restaurant,Cash-only · Casual · Groups,"Scindia House, behind Anand Restaurant, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6HC+J7 Delhi, India",,,,,,,,,,,Restaurants in Janpath Road,2020-02-17T11:36:02.438Z,
"https://www.google.com/maps/place/Pind+Balluchi+Bar+%26+Restaurant+Janpath,+Scindia+House,+1%2F3,+Janpath,+Connaught+Place,+New+Delhi,+Delhi+110001,+India/@28.6243242,77.2151669,16z/data=!4m5!1m2!2m1!1sRestaurants+in+Janpath+Road!3m1!1s0x390cfdb0088139bb:0xebff35999d3719a?hl=en",Pind Balluchi Bar & Restaurant Janpath,3.9,693,Restaurant,Cozy · Casual · Good for kids,"Scindia House, 1/3, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6H9+MW Connaught Place, New Delhi, Delhi, India",+91 99106 29368,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:36:04.499Z,
"https://www.google.com/maps/place/Kalpana+Restaurant/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd343507c413:0x1ec19bddc34008ee!8m2!3d28.6286435!4d77.2203976?hl=en",Kalpana Restaurant,3.7,366,North Indian restaurant,All you can eat · Casual · Good for kids,"84-A, Tolstoy Ln, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6HC+F5 Connaught Place, New Delhi, Delhi, India",+91 95993 60000,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:36:06.578Z,
"https://www.google.com/maps/place/Janpath+Grill+House/@28.6243242,77.2151669,16z/data=!4m8!1m2!2m1!1sRestaurants+in+Janpath+Road!3m4!1s0x390cfd35c16ccbc9:0x4842834bfeadfb3c!8m2!3d28.6271219!4d77.2195785?hl=en",Janpath Grill House,3.8,64,Indian restaurant,Late-night food · All you can eat · Cozy,"48, Atul Grove Rd, Near Janpath, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi 110001, India","J6G9+RR Connaught Place, New Delhi, Delhi, India",+91 95823 46944,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:36:08.613Z,
"https://www.google.com/maps/place/KFC,+Scindia+House,+No+6+%26+7,+Connaught+Cir,+Connaught+Place,+New+Delhi,+Delhi+110001,+India/@28.6243242,77.2151669,16z/data=!4m5!1m2!2m1!1sRestaurants+in+Janpath+Road!3m1!1s0x390cfd367c2c0733:0xcb8193a7d5a3e5d8?hl=en",KFC,4.1,10564,Restaurant,Cozy · Casual · Vegetarian options,"Scindia House, No 6 & 7, Connaught Cir, Connaught Place, New Delhi, Delhi 110001, India","J6HC+V5 Connaught Place, New Delhi, Delhi, India",+91 11 3399 4444,,,,,,,,,TRUE,Restaurants in Janpath Road,2020-02-17T11:36:10.126Z,restaurants.kfc.co.in
"https://www.google.com/maps/place/Khalsa+Parivar+Restaurant/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d035210defe1d:0x8486d806062bb1f!8m2!3d28.618215!4d77.112997?hl=en",Khalsa Parivar Restaurant,4,928,Mughlai restaurant,All you can eat · Casual · Good for kids,"12-DDA Facility Center, Mayapuri, Phase-2 New Delhi -110064, Delhi, 110064, India","J497+75 Delhi, India",+91 96432 00295,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNiLy8cNn8bC36gJaXvUZpn9LbSPVF1i6QpN1w=w426-h240-k-no,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:22.356Z,
"https://www.google.com/maps/place/New+Khalsa+Restaurant/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d034e6af796d7:0x73e654759384b34a!8m2!3d28.6192327!4d77.1174499?hl=en",New Khalsa Restaurant,3.7,499,Punjabi restaurant,Late-night food · All you can eat · Cozy,"2nd phase, C-212, Near Hotel Palace, Maya Vihar, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064, India","J498+MX Mayapuri, New Delhi, Delhi, India",+91 99117 19999,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:24.857Z,
"https://www.google.com/maps/place/Freedom+Roost/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d034759ccd911:0x649a7f63a794eda1!8m2!3d28.6324778!4d77.1264217?hl=en",Freedom Roost,4.1,812,Lounge,Outdoor seating · Cozy · Casual,"A-16, Block A, Satguru Ram Singh Rd, Delhi, 110064, India","J4JG+XH Delhi, India",+91 93193 20096,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:26.567Z,thesandoz.com
"https://www.google.com/maps/place/Apna+Dhaba/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d034406c7d0c9:0xf50eef83aadbd3d!8m2!3d28.6307042!4d77.1191552?hl=en",Apna Dhaba,4.2,399,North Indian restaurant,All you can eat · Casual · Good for kids,"335, Opp. Main Road, Block BE, Hari Nagar, Delhi 110064, India","J4J9+7M Hari Nagar, New Delhi, Delhi, India",+91 11 2512 2134,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:28.639Z,
"https://www.google.com/maps/place/Kitchen+Klub+Bar+Restaurant/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d0352110bbf91:0x6121ccc6bfc4ff3c!8m2!3d28.618139!4d77.113083?hl=en",Kitchen Klub Bar Restaurant,3.9,15,Asian restaurant,Casual · Groups,"12, 1st Floor, DDA Facility Centre, Mayapuri Phase - 2, Delhi, Mayapuri Phase - 2, West Delhi, New Delhi, Delhi 110064, India","J497+76 Delhi, India",+91 95556 59999,,,,,,,,,,Restaurants in Mayapuri,2020-02-17T11:36:31.316Z,
"https://www.google.com/maps/place/Royal+Treat,+No.+24,+A1+DDA+Market,+Hari+Enclave,+Hari+Nagar,+New+Delhi,+Delhi+110064,+India/@28.6227065,77.0999419,14z/data=!4m5!1m2!2m1!1sRestaurants+in+Mayapuri!3m1!1s0x390d031887db7725:0xd9cc0cb302f1c85f?hl=en",Royal Treat,5,19,Restaurant,Casual · Good for kids · Groups,"No. 24, A1 DDA Market, Hari Enclave, Hari Nagar, New Delhi, Delhi 110064, India","J4J9+57 Hari Nagar, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:33.883Z,
"https://www.google.com/maps/place/Vakhra+Swag/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d035249e31b25:0x58ae7efebd7b1b18!8m2!3d28.618456!4d77.112654?hl=en",Vakhra Swag,4.2,9,Mughlai restaurant,Casual · Good for kids · Groups,"D-4, Satguru Ram Singh Marg, Mayapuri, Phase-2, New Delhi, Delhi 110064, India","J497+93 New Delhi, Delhi, India",+91 70656 05555,,,,,,,,https://lh4.googleusercontent.com/proxy/wZPoBHa3deu9V7XD6WsOhxMlG5YDlPa9a2ou9GbwRKBdo3GRMXokLGQ_uHCVFSKeCvHxB5Kk7OwkLugMXBNMm6YWOzkTp0kBaI6B9cb70nj70LkpmmaymgDBpYVtF76qzzfv06xRsPDCnsyDDXjOQLvnRredA1Q=w420-h240-k-no,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:35.640Z,
"https://www.google.com/maps/place/Shree+Radha+Ki+Rasoi/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d0346cfd3f669:0xea83f52c21bd3067!8m2!3d28.6309404!4d77.1219605?hl=en",Shree Radha Ki Rasoi,4.2,207,North Indian restaurant,Cash-only · Casual · Good for kids,"1, Mahakavi Goswami Tulsidas Marg, Block B, Press Colony, Mayapuri, New Delhi, Delhi 110064, India","J4JC+9Q Mayapuri, New Delhi, Delhi, India",+91 95555 92579,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:37.312Z,
"https://www.google.com/maps/place/Jyoti+Tandoori+Dabha/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d034d6288965f:0x6d0e5ee0dcfa4870!8m2!3d28.6154676!4d77.1139823?hl=en",Jyoti Tandoori Dabha,4.4,36,Non vegetarian restaurant,Cash-only · Casual · Good for kids,"D-1-41/1, Mayapuri Industrial Area Phase II, Mayapuri, Delhi, 110064, India","J487+5H Mayapuri, New Delhi, Delhi, India",+91 99998 08631,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:38.866Z,
"https://www.google.com/maps/place/Pine+House+Cafe+and+Restaurant/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d03f9d5b226f3:0xb9dbe2af89e7715d!8m2!3d28.6307376!4d77.1206025?hl=en",Pine House Cafe and Restaurant,4.4,40,Fast food restaurant,Casual · Good for kids · Groups,"Shop No. BE-318A, Hari Nagar, New Delhi, Delhi 110064, India","J4JC+76 Hari Nagar, New Delhi, Delhi, India",+91 88510 06851,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:40.567Z,
"https://www.google.com/maps/place/Famous+Chole+Kulche+In+Mayapuri/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d036dc5e64a27:0x825877132154f78c!8m2!3d28.6198482!4d77.1191877?hl=en",Famous Chole Kulche In Mayapuri,4.2,1297,Punjabi restaurant,Cash-only · Casual · Groups,"Junk Market Mayapuri, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064, India","J499+WM Mayapuri, New Delhi, Delhi, India",+91 99109 76203,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:42.632Z,
"https://www.google.com/maps/place/Bala+Meat/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d034db25a41c9:0x99f8015417a3b1f8!8m2!3d28.6173387!4d77.1166584?hl=en",Bala Meat,4.3,378,Non vegetarian restaurant,Cash-only · Casual · Groups,"C-276, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064, India","J488+WM Mayapuri, New Delhi, Delhi, India",+91 70424 03724,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:44.369Z,
"https://www.google.com/maps/place/Temptations+Restaurant/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d03533555a72d:0x81f157af2839eaa2!8m2!3d28.6142568!4d77.1083605?hl=en",Temptations Restaurant,4,94,Non vegetarian restaurant,All you can eat · Casual · Good for kids,"WZ-332 Chowk, Lajwanti Garden, New Delhi, Delhi 110046, India","J475+P8 New Delhi, Delhi, India",+91 99101 36757,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:45.901Z,
"https://www.google.com/maps/place/maya+tiffin+service,+C-101,+Satguru+Ram+Singh+Rd,+Mayapuri+Industrial+Area+Phase+II,+Mayapuri,+New+Delhi,+Delhi+110064,+India/@28.6227065,77.0999419,14z/data=!4m5!1m2!2m1!1sRestaurants+in+Mayapuri!3m1!1s0x390d034f18c9c9d9:0x8c1e3426f5fee5da?hl=en",maya tiffin service,4.1,13,Restaurant,,"C-101, Satguru Ram Singh Rd, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064, India","J4F9+57 Delhi, India",,,,,,,,,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Restaurants in Mayapuri,2020-02-17T11:36:47.402Z,
"https://www.google.com/maps/place/MALABAR+CATERING+HOUSE/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d034ecd8d016f:0x1633536fa897ef86!8m2!3d28.621703!4d77.119433?hl=en",MALABAR CATERING HOUSE,5,7,Restaurant supply store,,"C-84, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064, India","J4C9+MQ Mayapuri, New Delhi, Delhi, India",+91 98919 94477,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:49.016Z,
"https://www.google.com/maps/place/Janta+Dhaba/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d035348a03675:0xe14ef3730333a500!8m2!3d28.6119332!4d77.1123366?hl=en",Janta Dhaba,4,101,Family restaurant,Late-night food · Casual · Groups,"WZ-173/5, Nangal Raya, New Delhi, Delhi 110046, India","J466+QW New Delhi, Delhi, India",+91 98187 76356,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:50.637Z,
"https://www.google.com/maps/place/Crave+Busters,+28%2F4,,+1st+Floor,+Mayapuri+Industrial+area+phase+1,+Block+A,+Mayapuri+Industrial+Area+Phase+I,+Mayapuri,+Delhi,+560025,+India/@28.6227065,77.0999419,14z/data=!4m5!1m2!2m1!1sRestaurants+in+Mayapuri!3m1!1s0x390d0338b3f2976f:0x5475ddb55291fcca?hl=en",Crave Busters,4.2,6,Fast food restaurant,Casual · Good for kids · Groups,"28/4,, 1st Floor, Mayapuri Industrial area phase 1, Block A, Mayapuri Industrial Area Phase I, Mayapuri, Delhi, 560025, India","J4JG+JJ Delhi, India",,,,,,,,,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Restaurants in Mayapuri,2020-02-17T11:36:53.888Z,
"https://www.google.com/maps/place/Domino's+Pizza/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d0324ea2114a7:0xbee2eebe84436eb7!8m2!3d28.6322356!4d77.1186245?hl=en",Domino's Pizza,4.1,329,Pizza restaurant,Casual · Vegetarian options · Good for kids,"Plot No E-14, Ground Floor, Block E, Naraina Vihar, Vikrant Enclave, Press Colony, Mayapuri, New Delhi, Delhi 110028, India","J4J9+VC Mayapuri, New Delhi, Delhi, India",+91 1860 210 0000,,,,,,,,https://lh6.googleusercontent.com/proxy/nYCrSJacGeCN6hZfSSPTJ_HtIMlGBzfAlkBLoX9xcrf_YuvcWUXuKDM5zkoEpGcQOme41vLUKmq1H0lR4aF0P1xgoNXz3c_Zkx9bC-IoswWjKmiQuxVXaiAwXB-bufq3xudhZLQxP5dVT_16c0TA9jK2Put6JuU=w420-h240-k-no,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:55.058Z,m.dominos.co.in
"https://www.google.com/maps/place/Kumar+Burger+Center/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d1cad6e1e99c7:0xb65820fc06c5e70!8m2!3d28.6111891!4d77.1129838?hl=en",Kumar Burger Center,4.1,23,Hamburger restaurant,Casual · Good for kids · Groups,"WZ-215, bazar, Nangal Raya, Mayapuri, bazar, Delhi 110046, India","J467+F5 Mayapuri, New Delhi, Delhi, India",+91 88028 33270,,,,,,,,,TRUE,Restaurants in Mayapuri,2020-02-17T11:36:56.279Z,
"https://www.google.com/maps/place/Aap+Ki+Rasoi+Restaurants/@28.6227065,77.0999419,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayapuri!3m4!1s0x390d03422ae31d09:0x818cd7d0e11eb482!8m2!3d28.6342308!4d77.119296?hl=en",Aap Ki Rasoi Restaurants,3.8,13,North Indian restaurant,Casual · Good for kids · Groups,"House No 21, 16/21, Main Market Marg, Near Sanatan Dharam Mandir, Block 16, Press Colony, Mayapuri, New Delhi, Delhi 110027, India","J4M9+MP Delhi, India",,,,,,,,,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Restaurants in Mayapuri,2020-02-17T11:36:57.903Z,
