placeUrl,title,rating,reviewCount,category,address,website,phoneNumber,imgUrl,isClaimed,query,monday,tuesday,wednesday,thursday,friday,saturday,sunday
"https://www.google.com/maps/place/Kanke+Dam,+Kanke+Dam+Rd,+Gandhi+Nagar,+Ranchi,+Jharkhand+834008,+India/@23.3350629,85.2140681,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+ranchi!3m1!1s0x39f4e0d3e6f17aa3:0xe07dbd510ba4bc7e?hl=en",Kanke Dam,4.1,269,Tourist attraction,"Kanke Dam, Kanke Dam Rd, Gandhi Nagar, Ranchi, Jharkhand 834008, India",,,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Jhiri+Lake,+Near,+Jhiri,+Jharkhand,+India/@23.3350629,85.2140681,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+ranchi!3m1!1s0x39f4de0855555555:0xe3ae7113e23d5f29?hl=en",Jhiri Lake,3.9,277,Tourist attraction,"Near, Jhiri, Jharkhand, India",,,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Dhurwa+Dam/@23.3350629,85.2140681,12z/data=!4m8!1m2!2m1!1sTourist+spots+in+ranchi!3m4!1s0x39f52016d0c004a9:0x2d31e6757613d366!8m2!3d23.292435!4d85.2589083?hl=en",Dhurwa Dam,4.4,636,Tourist attraction,"Dhurwa Dam Side Rd, Dhurwa, Ranchi, Jharkhand 834004, India",,,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Swami+Vivekanand+Statue,+behind+marwari+college,+Upper+Bazar,+Ranchi,+Jharkhand+834001,+India/@23.3350629,85.2140681,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+ranchi!3m1!1s0x39f4e1c87f309ae7:0xfe392f1b49fbe776?hl=en",Swami Vivekanand Statue,4.3,85,Tourist attraction,"behind marwari college, Upper Bazar, Ranchi, Jharkhand 834001, India",,,,,Tourist spots in ranchi,6AM -   7PM,6AM -   7PM,6AM -   7PM,6AM -   7PM,6AM -   7PM,6AM -   7PM,6AM -   7PM
"https://www.google.com/maps/place/Oxygen+Park,+Ranchi+University,+Morabadi,+Ranchi,+Jharkhand+834008,+India/@23.3350629,85.2140681,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+ranchi!3m1!1s0x39f4e13ceca91f73:0xf640e67fa4ccb9a4?hl=en",Oxygen Park,4.3,5038,Park,"Ranchi University, Morabadi, Ranchi, Jharkhand 834008, India",,,,,Tourist spots in ranchi,5:30AM -   7PM,5:30AM -   7PM,5:30AM -   7PM,5:30AM -   7PM,5:30AM -   7PM,5:30AM -   7PM,5:30AM -   7PM
"https://www.google.com/maps/place/Yogoda+Satsanga+Society+of+India+-+Ranchi+Ashram,+Paramahansa+Yogananda+Path,+near+Police+Station,+Chutia,+Bahu+Bazar,+Gosaintola,+Ranchi,+Jharkhand+834001,+India/@23.3350629,85.2140681,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+ranchi!3m1!1s0x39f4e179d6833ac5:0x1a0c00353ba7d80?hl=en",Yogoda Satsanga Society of India - Ranchi Ashram,4.7,808,Meditation center,"Paramahansa Yogananda Path, near Police Station, Chutia, Bahu Bazar, Gosaintola, Ranchi, Jharkhand 834001, India",yssofindia.org,+91 94319 17555,,TRUE,Tourist spots in ranchi,8AM -   5:30PM,8AM -   5:30PM,8AM -   5:30PM,8AM -   5:30PM,8AM -   5:30PM,8AM -   5:30PM,8AM -   5:30PM
"https://www.google.com/maps/place/Sun+Temple,+Ancillary+Industrial+Area,+Pithiyatil,+Ranchi,+Jharkhand+834004,+India/@23.3350629,85.2140681,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+ranchi!3m1!1s0x39f51fa5994f8305:0x11a98307a971d69b?hl=en",Sun Temple,4.1,15,Hindu temple,"Ancillary Industrial Area, Pithiyatil, Ranchi, Jharkhand 834004, India",,,,,Tourist spots in ranchi,Closed,Closed,Closed,Closed,Closed,8AM -   6PM,Closed
"https://www.google.com/maps/place/Ranchi+Science+Center/@23.3350629,85.2140681,12z/data=!4m8!1m2!2m1!1sTourist+spots+in+ranchi!3m4!1s0x39f4e14b42ec4e5b:0xb95e9caec8e27cee!8m2!3d23.4069446!4d85.3403156?hl=en",Ranchi Science Center,3.9,1987,Science museum,"Tagore Hill Road, Near, Temple Rd, Chiraundi, Morabadi, Ranchi, Jharkhand 834008, India",ranchimunicipal.com,,,,Tourist spots in ranchi,10AM -   6PM,10AM -   6PM,10AM -   6PM,10AM -   6PM,10AM -   6PM,10AM -   6PM,10AM -   6PM
"https://www.google.com/maps/place/Patel+Park,+A35,+Patel+Chowk,+Harmu+Housing+Colony,+Delatoli,+Ranchi,+Jharkhand+834002,+India/@23.3350629,85.2140681,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+ranchi!3m1!1s0x39f4e056de4023e7:0x3fe0c7ba3b09cf04?hl=en",Patel Park,3.7,1649,Park,"A35, Patel Chowk, Harmu Housing Colony, Delatoli, Ranchi, Jharkhand 834002, India",,,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Paramahansa+Yogananda's+Smriti+Mandir,+Paramahansa+Yogananda+Path,+Gosaintola,+Ranchi,+Jharkhand+834001,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e198b38fe635:0xb9c3a1600a54472d?hl=en",Paramahansa Yogananda's Smriti Mandir,4.5,90,Historical landmark,"Paramahansa Yogananda Path, Gosaintola, Ranchi, Jharkhand 834001, India",yssofindia.org,+91 94319 17444,,,Tourist spots in ranchi,7AM -   5:30PM,7AM -   5:30PM,7AM -   5:30PM,7AM -   5:30PM,7AM -   5:30PM,7AM -   5:30PM,7AM -   5:30PM
"https://www.google.com/maps/place/State+Museum,+Hotwar+Khelgaon+Mega+Sports+Complex,+Ranchi,+Jharkhand+834009,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e3bd2e24a6e5:0x1dd1f3d8e00e31f0?hl=en",State Museum,4.2,392,Heritage museum,"Hotwar Khelgaon Mega Sports Complex, Ranchi, Jharkhand 834009, India",,,,,Tourist spots in ranchi,Closed,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM
"https://www.google.com/maps/place/Sidhu+Kanhu+Park,+Ranchi+University,+Morabadi,+Ranchi,+Jharkhand+834008,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e1217280ac6b:0x827b0030796d0313?hl=en",Sidhu Kanhu Park,3.9,3104,Park,"Ranchi University, Morabadi, Ranchi, Jharkhand 834008, India",jharkhandtourism.gov.in,+91 651 233 1828,,,Tourist spots in ranchi,9:30AM -   6PM,Closed,9:30AM -   6PM,9:30AM -   6PM,9:30AM -   6PM,9:30AM -   6PM,9:30AM -   6PM
"https://www.google.com/maps/place/Shahid+Sankalp+Children+Park,+Ranchi+University,+Morabadi,+Ranchi,+Jharkhand+834008,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e13c6ed03ec1:0x52e61047cfe3efe7?hl=en",Shahid Sankalp Children Park,4.2,2940,Park,"Ranchi University, Morabadi, Ranchi, Jharkhand 834008, India",,+91 70041 81859,,,Tourist spots in ranchi,5AM -   9:30PM,5AM -   9:30PM,5AM -   9:30PM,5AM -   9:30PM,5AM -   9:30PM,5AM -   9:30PM,5AM -   9:30PM
"https://www.google.com/maps/place/Bhagwan+Birsa+Biological+Park,+Main+Road,+NH33,+Ormanjhi,+Jharkhand+835219,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4fb201192ee93:0x41461501d203da8e?hl=en",Bhagwan Birsa Biological Park,4.3,6545,Zoo,"Main Road, NH33, Ormanjhi, Jharkhand 835219, India",,+91 94705 90734,,,Tourist spots in ranchi,Closed,9AM -   4:30PM,9AM -   4:30PM,9AM -   4:30PM,9AM -   4:30PM,9AM -   4:30PM,9AM -   4:30PM
"https://www.google.com/maps/place/Dassam+Falls,+Ranchi+District,+Tarub,+Jharkhand+835204,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f5056e67b9e4a3:0x25570e4d2a5836ee?hl=en",Dassam Falls,4.4,6450,Tourist attraction,"Ranchi District, Tarub, Jharkhand 835204, India",jharkhandtourism.gov.in,,https://lh5.googleusercontent.com/p/AF1QipOCf-7zAiZ31da21qb4iqGEu01ccwzfrCV0Gvg=w408-h306-k-no,,Tourist spots in ranchi,8AM -   6PM,8AM -   6PM,8AM -   6PM,8AM -   6PM,8AM -   6PM,8AM -   6PM,8AM -   6PM
"https://www.google.com/maps/place/Biodiversity+Sunset+Point,+Lalkhatanga,+Jharkhand+834010,+India/@23.4631799,85.3851652,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f51f2d68a844a9:0xaa3ac574c7a5ad22?hl=en",Biodiversity Sunset Point,4.3,355,Tourist attraction,"Lalkhatanga, Jharkhand 834010, India",,,,,Tourist spots in ranchi,,,,,,,
"https://www.google.com/maps/place/Marsilli+Pahad+Ranchi+Namkum,+Ulatu,+Jharkhand+835103,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f51d54e2de53f1:0xc7532d13bb4b9893?hl=en",Marsilli Pahad Ranchi Namkum,4.6,198,Tourist attraction,"Ulatu, Jharkhand 835103, India",,,,,Tourist spots in ranchi,,,,,,,
"https://www.google.com/maps/place/Patratu+Valley/@23.3070865,85.3672957,12z/data=!4m9!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m4!1s0x39f4e9e038cc218f:0xb7989b07498325f5!8m2!3d23.5755504!4d85.2741613?hl=en",Patratu Valley,4.6,8095,Tourist attraction,"Kanke Patratu Road, Ramgarh District, Ranchi, Jharkhand 829209, India",,,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Nigam+Park,+Harmu+Rd,+Harmu+Housing+Colony,+Sector+7,+Harmu+Housing+Colony,+Harmu,+Ranchi,+Jharkhand+834002,+India/@23.3070865,85.3672957,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e0ff62803857:0x708e44673dd4731?hl=en",Nigam Park,3.9,1892,Park,"Harmu Rd, Harmu Housing Colony, Sector 7, Harmu Housing Colony, Harmu, Ranchi, Jharkhand 834002, India",,,,,Tourist spots in ranchi,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM
"https://www.google.com/maps/place/Gayatri+Mandir,+J.P.+Market+Road,+JP+Nagar,+Hatia,+Ranchi,+Jharkhand+834004,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f51ff873a73723:0x869624e11d9ce4a4?hl=en",Gayatri Mandir,4.3,58,Hindu temple,"J.P. Market Road, JP Nagar, Hatia, Ranchi, Jharkhand 834004, India",,,,,Tourist spots in ranchi,,,,,,,
"https://www.google.com/maps/place/Rock+Garden,+Kanke+Road,+Gandhi+Nagar,+Ranchi,+Jharkhand+834008,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e0d5a0fd46b7:0x8d25ee089677b003?hl=en",Rock Garden,4.2,7016,Park,"Kanke Road, Gandhi Nagar, Ranchi, Jharkhand 834008, India",rockgardenranchi.in,,,TRUE,Tourist spots in ranchi,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM
"https://www.google.com/maps/place/Bhagwan+Birsa+Mrig+Vihar,+Ranchi-Khunti+Road,+Kalamati,+Jharkhand+835221,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f51890bc982157:0x29cdc3dae2464348?hl=en",Bhagwan Birsa Mrig Vihar,4.1,729,Zoo,"Ranchi-Khunti Road, Kalamati, Jharkhand 835221, India",forest.jharkhand.gov.in,,,,Tourist spots in ranchi,9AM -   5PM,9AM -   5PM,9AM -   5PM,Closed,9AM -   5PM,9AM -   5PM,9AM -   5PM
"https://www.google.com/maps/place/Sita+Falls,+Dumargarhi,+Jharkhand+835101,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f454df7b14cd3d:0xb17545a7046a5b4c?hl=en",Sita Falls,4.2,946,Tourist attraction,"Dumargarhi, Jharkhand 835101, India",jharkhandtourism.gov.in,+91 651 233 1828,,,Tourist spots in ranchi,7AM -   5PM,7AM -   5PM,7AM -   5PM,7AM -   5PM,7AM -   5PM,7AM -   5PM,7AM -   5PM
"https://www.google.com/maps/place/Children's+Park/@23.3350629,85.2140681,12z/data=!4m9!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m4!1s0x39f4e1ab4850c179:0x53e6a3171fed770a!8m2!3d23.3554358!4d85.3141064?hl=en",Children's Park,3.9,606,Park,"43, New AG Colony Rd, Harmu Housing Colony, Delatoli, Ranchi, Jharkhand 834002, India",,,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Dhurwa+Dam+Park/@23.3414939,85.5738365,12z/data=!4m9!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m4!1s0x39f5200e481b43a3:0x58a6478d6874f1ac!8m2!3d23.300528!4d85.258709?hl=en",Dhurwa Dam Park,4.1,434,Park,"JP Nagar, Dhurwa, Ranchi, Jharkhand 834004, India",,,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Hundru+Waterfall,+Faul,+Hundru,+Jharkhand+835101,+India/@23.3414939,85.5738365,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f456c300dfb2f7:0xed0cd32b2cdb8da3?hl=en",Hundru Waterfall,4.3,2763,Tourist attraction,"Faul, Hundru, Jharkhand 835101, India",jharkhandtourism.gov.in,+91 651 233 1828,,,Tourist spots in ranchi,8AM -   4:30PM,8AM -   4:30PM,8AM -   4:30PM,8AM -   4:30PM,8AM -   4:30PM,8AM -   4:30PM,8AM -   4:30PM
"https://www.google.com/maps/place/Swami+Vivekanand+Sarowar,+Lake+Rd,+Upper+Bazar,+Ranchi,+Jharkhand+834001,+India/@23.3350629,85.2140681,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e11d84de7df7:0xdab60d6e8788a8d4?hl=en",Swami Vivekanand Sarowar,4.3,4,Tourist attraction,"Lake Rd, Upper Bazar, Ranchi, Jharkhand 834001, India",,,,,Tourist spots in ranchi,,,,,,,
"https://www.google.com/maps/place/Shree+Krishna+Singh+Park,+Resaldar+Nagar,+Doranda,+Ranchi,+Jharkhand+834002,+India/@23.4505315,85.5980328,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e1b5fe15e161:0x47237cd18dfb9074?hl=en",Shree Krishna Singh Park,3.6,393,Park,"Resaldar Nagar, Doranda, Ranchi, Jharkhand 834002, India",,,,,Tourist spots in ranchi,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM
"https://www.google.com/maps/place/Patratu+Valley+Viewpoint,+Kanke+Patratu+Rd,+Patratu,+Jharkhand+829209,+India/@23.3348293,85.003916,10z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4e9b688e99ae3:0x3f0fde49d68ce1b9?hl=en",Patratu Valley Viewpoint,4.5,73,Tourist attraction,"Kanke Patratu Rd, Patratu, Jharkhand 829209, India",,,,,Tourist spots in ranchi,,,,,,,
"https://www.google.com/maps/place/PTPS+Dam,+Uchringa,+Jharkhand+829119,+India/@23.3348293,85.003916,10z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f4ea1727190da5:0xc206f5308310fac2?hl=en",PTPS Dam,4.4,310,Tourist attraction,"Uchringa, Jharkhand 829119, India",,+91 88097 44071,,,Tourist spots in ranchi,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%B0%E0%A5%80+%E0%A4%AE%E0%A4%82%E0%A4%A6%E0%A4%BF%E0%A4%B0+Ranchi,+NH+33,+Ranchi,+Jharkhand+834001,+India/@23.3348293,85.003916,10z/data=!4m6!1m3!2m2!1sTourist+spots+in+ranchi!6e1!3m1!1s0x39f5a6a9b0e7dfc5:0xc3e41bc84f982427?hl=en",देवरी मंदिर Ranchi,4.6,3554,Hindu temple,"NH 33, Ranchi, Jharkhand 834001, India",maadewrimandir.com,,,,Tourist spots in ranchi,5AM -   5PM,5AM -   5PM,5AM -   5PM,5AM -   5PM,5AM -   5PM,5AM -   5PM,5AM -   5PM
"https://www.google.com/maps/place/Buddha+Smriti+Park/@25.6179658,85.0055834,11z/data=!4m8!1m2!2m1!1sTourist+spots+in+patna!3m4!1s0x39ed58429528a9f1:0x7dc52c62fffa32a2!8m2!3d25.6063961!4d85.1370622?hl=en",Buddha Smriti Park,4.4,19603,Memorial park,"Fraser Road, Near Patna Railway Station Patna Junction, Bihar 800001, India",,,https://lh5.googleusercontent.com/p/AF1QipMSbwZXdVgxabb3dpLxII49gcQg0R-tKyZn6uho=w408-h306-k-no,,Tourist spots in patna,Closed,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM
"https://www.google.com/maps/place/Sanjay+Gandhi+Biological+Park/@25.6179658,85.0055834,11z/data=!4m8!1m2!2m1!1sTourist+spots+in+patna!3m4!1s0x39ed57f3fb941a21:0xf6abc879953c9a14!8m2!3d25.5993742!4d85.098853?hl=en",Sanjay Gandhi Biological Park,4.3,27952,Zoo,"Raj Bhavan, Bailey Rd, Rajbansi Nagar, Patna, Bihar 800001, India",zoopatna.com,+91 612 221 7455,,,Tourist spots in patna,Closed,5AM -   6PM,5AM -   6PM,5AM -   6PM,5AM -   6PM,5AM -   6PM,5AM -   6PM
"https://www.google.com/maps/place/Eco+Park,+Jawaharlal+Nehru+Marg,+Rajbansi+Nagar,+Patna,+Bihar+800015,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed5819b21f26f9:0xea868d555695f2fc?hl=en",Eco Park,4.3,30314,Park,"Jawaharlal Nehru Marg, Rajbansi Nagar, Patna, Bihar 800015, India",,,,,Tourist spots in patna,8AM -   7PM,8AM -   7PM,8AM -   7PM,Closed,8AM -   7PM,8AM -   7PM,8AM -   7PM
"https://www.google.com/maps/place/GOLGHAR,+Opp.-Govt.+Girls+High+school,+Ashok+Rajpath,+Patna,+Bihar+800001,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed58504978e8f3:0x18cd15ae7d0e6cd?hl=en",GOLGHAR,4.2,11658,Historical landmark,"Opp.-Govt. Girls High school, Ashok Rajpath, Patna, Bihar 800001, India",bihartourism.gov.in,,,TRUE,Tourist spots in patna,Closed,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM
"https://www.google.com/maps/place/Bihar+Museum,+Jawaharlal+Nehru+Marg,+Bailey+Rd,+Patna,+Bihar+800001,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed583dcb8fdcc1:0x7d8b8723cdf39b3a?hl=en",Bihar Museum,4.5,8516,Museum,"Jawaharlal Nehru Marg, Bailey Rd, Patna, Bihar 800001, India",biharmuseum.org,,,TRUE,Tourist spots in patna,Closed,10:30AM -   5PM,10:30AM -   5PM,10:30AM -   5PM,10:30AM -   5PM,10:30AM -   5PM,10:30AM -   5PM
"https://www.google.com/maps/place/ISKCON+Temple,+Golok+Dham,+Budh+Marg,+Adalatganj,+Veerchand+Patel+Road+Area,+Patna,+Bihar+800001,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed58ed6d09f60b:0x2bfe7fa6643c0a7?hl=en",ISKCON Temple,4.5,1886,Hindu temple,"Golok Dham, Budh Marg, Adalatganj, Veerchand Patel Road Area, Patna, Bihar 800001, India",,+91 612 220 5677,,,Tourist spots in patna,,,,,,,
"https://www.google.com/maps/place/Shrikrishna+Science+Centre,+West+Gandhi+Maidan,+Raja+Ji+Salai,+Dujra+Diara,+Patna,+Bihar+800001,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x140d7e61f976f8fd:0xad2c3ba52da14c8e?hl=en",Shrikrishna Science Centre,4.3,4764,Science museum,"West Gandhi Maidan, Raja Ji Salai, Dujra Diara, Patna, Bihar 800001, India",sksciencecentre.org,+91 612 220 6992,,TRUE,Tourist spots in patna,9:30AM -   6:30PM,9:30AM -   6:30PM,9:30AM -   6:30PM,9:30AM -   6:30PM,9:30AM -   6:30PM,9:30AM -   6:30PM,9:30AM -   6:30PM
"https://www.google.com/maps/place/Takhat+Shri+Harimandir+Ji+(Patna+Sahib),+Takhat+Sri+Harmandir+ji,+Patna+Sahib,+Patna,+Bihar+800008,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed586fffffffff:0x4ce78ec58719403d?hl=en",Takhat Shri Harimandir Ji (Patna Sahib),4.7,11284,Gurudwara,"Takhat Sri Harmandir ji, Patna Sahib, Patna, Bihar 800008, India",takhatsripatnasahib.com,+91 612 264 1821,,TRUE,Tourist spots in patna,,,,,,,
"https://www.google.com/maps/place/Shri+Badi+Patandevi+Shaktipith+Mandir/@25.6179658,85.0055834,11z/data=!4m8!1m2!2m1!1sTourist+spots+in+patna!3m4!1s0x39ed5f40e00e8dbf:0xcccfe0777c1e2465!8m2!3d25.6050214!4d85.2061251?hl=en",Shri Badi Patandevi Shaktipith Mandir,4.6,3793,Hindu temple,"Badi patan devi mandir, Sadikpur, Patna, Bihar 800007, India",business.site,,,TRUE,Tourist spots in patna,,,,,,,
"https://www.google.com/maps/place/Chandani+radmade+sope,+Madiri+kat+pur+musuam+k+bagl+m,+Patna,+Bihar+800001,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed58446df97609:0xa3a4580463faf378?hl=en",Chandani radmade sope,4.3,2994,Museum,"Madiri kat pur musuam k bagl m, Patna, Bihar 800001, India",,,,TRUE,Tourist spots in patna,Closed,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM,10:30AM -   4:30PM
"https://www.google.com/maps/place/Gurudwara+Handi+Sahib,+Awasthi+Ghat,+Danapur+Nizamat,+Patna,+Bihar+800012,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed56e5cba1fbe1:0x1ec281421aa0adaf?hl=en",Gurudwara Handi Sahib,4.6,1096,Gurudwara,"Awasthi Ghat, Danapur Nizamat, Patna, Bihar 800012, India",historicalgurudwaras.com,,,,Tourist spots in patna,,,,,,,
"https://www.google.com/maps/place/Gandhi+Sangrahalaya,+Patna,+Ashok+Raj+Path,+North,+West+Gandhi+Maidan,+Patna,+Bihar+800001,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed5859d0000003:0x33b4fdaba809915e?hl=en","Gandhi Sangrahalaya, Patna",4.4,593,Museum,"Ashok Raj Path, North, West Gandhi Maidan, Patna, Bihar 800001, India",gandhisangrahalayapatna.org,+91 94302 46371,,,Tourist spots in patna,"10AM -   1PM, 2 -   5:45PM","10AM -   1PM, 2 -   5:45PM","10AM -   1PM, 2 -   5:45PM","10AM -   1PM, 2 -   5:45PM","10AM -   1PM, 2 -   5:45PM",Closed,"10AM -   1PM, 2 -   5:45PM"
"https://www.google.com/maps/place/BSPHCL+Energy+Park,+Rd+Number+1,+North+Patel+Nagar,+East+Patel+Nagar,+Adarsh+Colony,+Rajbansi+Nagar,+Patna,+Bihar+800023,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed57884c15915d:0x29d113c04a259598?hl=en",BSPHCL Energy Park,4.2,6267,Park,"Rd Number 1, North Patel Nagar, East Patel Nagar, Adarsh Colony, Rajbansi Nagar, Patna, Bihar 800023, India",,,,,Tourist spots in patna,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM,5AM -   8PM
"https://www.google.com/maps/place/Kumhrar+park,+Kumhrar,+Patna,+Bihar+800026,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed58b3c30fc9df:0x75386e9dfd3ea20b?hl=en",Kumhrar park,3.9,9033,Park,"Kumhrar, Patna, Bihar 800026, India",,,,TRUE,Tourist spots in patna,6AM -   5PM,6AM -   5PM,6AM -   5PM,6AM -   5PM,6AM -   5PM,6AM -   5PM,6AM -   5PM
"https://www.google.com/maps/place/Jalan+Museum,+Quila+Rd,+Hajiganj,+Patna,+Bihar+800008,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed5f77bfffffff:0x47fb47a857b5105f?hl=en",Jalan Museum,4.2,105,Museum,"Quila Rd, Hajiganj, Patna, Bihar 800008, India",jalanmuseum.com,+91 98350 23333,,TRUE,Tourist spots in patna,9 -   11:30AM,9 -   11:30AM,9 -   11:30AM,9 -   11:30AM,9 -   11:30AM,9 -   11:30AM,"9AM -   1PM, 3 -   6PM"
"https://www.google.com/maps/place/S+K+Puri+Park,+Kidwaipuri,+Patna,+Bihar,+India/@25.6179658,85.0055834,11z/data=!4m5!1m2!2m1!1sTourist+spots+in+patna!3m1!1s0x39ed5824e2e6af6f:0x9b787218b5a1b346?hl=en",S K Puri Park,4,7122,Park,"Kidwaipuri, Patna, Bihar, India",,,,TRUE,Tourist spots in patna,5AM -   7PM,Closed,5AM -   7PM,5AM -   7PM,5AM -   7PM,5AM -   7PM,5AM -   7PM
